timestamp,host,user,process,parent_process,command_line,ip,destination_port,user_agent
2026-04-06 01:43:00,fin-ws-01,bob,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,chrome
2026-04-06 01:44:00,corp-ws-04,george,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\george\Documents\notes.txt""",10.0.2.20,0,none
2026-04-06 01:45:00,corp-ws-04,alice,zoom.exe,explorer.exe,zoom.exe --background-task-mode,8.8.8.8,443,zoom-client
2026-04-06 01:46:00,ops-ws-01,farah,winword.exe,explorer.exe,winword.exe /background,172.16.10.8,0,none
2026-04-06 01:47:00,ops-ws-02,farah,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,chrome
2026-04-06 01:48:00,fin-ws-02,karen,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,msedge
2026-04-06 01:49:00,fin-ws-02,diana,zoom.exe,explorer.exe,zoom.exe --background-task-mode,52.95.110.1,443,zoom-client
2026-04-06 01:50:00,ops-ws-02,karen,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,msedge
2026-04-06 01:51:00,corp-ws-02,bob,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\bob\Documents\notes.txt""",192.168.1.12,0,none
2026-04-06 01:52:00,ops-ws-01,ethan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,chrome
2026-04-06 01:53:00,eng-ws-02,irfan,outlook.exe,explorer.exe,"outlook.exe /recycle ""irfan@company.com""",23.45.67.89,443,outlook
2026-04-06 01:54:00,corp-ws-02,bob,code.exe,explorer.exe,"code.exe ""C:\Users\bob\Documents\project""",10.2.10.15,445,none
2026-04-06 01:55:00,sales-lt-01,bob,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,msedge
2026-04-06 01:56:00,corp-ws-02,liam,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,firefox
2026-04-06 01:57:00,eng-ws-02,george,excel.exe,explorer.exe,excel.exe /background,172.16.4.25,0,none
2026-04-06 01:58:00,corp-ws-01,liam,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\liam\Documents\notes.txt""",10.0.1.15,0,none
2026-04-06 01:59:00,hr-ws-01,bob,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,chrome
2026-04-06 02:00:00,corp-ws-01,julia,slack.exe,explorer.exe,slack.exe --background-task-mode,8.8.8.8,443,slack-client
2026-04-06 02:01:00,corp-ws-02,liam,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,firefox
2026-04-06 02:02:00,eng-ws-02,irfan,zoom.exe,explorer.exe,zoom.exe --background-task-mode,52.95.110.1,443,zoom-client
2026-04-06 02:03:00,fin-ws-02,julia,excel.exe,explorer.exe,excel.exe /background,172.16.10.8,0,none
2026-04-06 02:04:00,hr-ws-01,alice,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\alice\Documents\notes.txt""",10.0.0.10,0,none
2026-04-06 02:05:00,corp-ws-01,farah,slack.exe,explorer.exe,slack.exe --background-task-mode,23.45.67.89,443,slack-client
2026-04-06 02:06:00,ops-ws-01,george,excel.exe,explorer.exe,excel.exe /background,10.0.0.5,0,none
2026-04-06 02:07:00,eng-ws-02,diana,onenote.exe,explorer.exe,onenote.exe /background,10.0.2.20,0,none
2026-04-06 02:08:00,eng-ws-02,diana,outlook.exe,explorer.exe,"outlook.exe /recycle ""diana@company.com""",1.1.1.1,443,outlook
2026-04-06 02:09:00,corp-ws-02,irfan,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,msedge
2026-04-06 02:10:00,sales-lt-01,farah,slack.exe,explorer.exe,slack.exe --background-task-mode,1.1.1.1,443,slack-client
2026-04-06 02:11:00,fin-ws-01,ethan,code.exe,explorer.exe,"code.exe ""C:\Users\ethan\Documents\project""",172.16.10.8,445,none
2026-04-06 02:12:00,eng-ws-01,ethan,code.exe,explorer.exe,"code.exe ""C:\Users\ethan\Documents\project""",10.2.10.15,445,none
2026-04-06 02:13:00,sales-lt-01,george,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,msedge
2026-04-06 02:14:00,corp-ws-02,bob,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\bob\Documents\notes.txt""",10.0.1.15,0,none
2026-04-06 02:15:00,fin-ws-02,charlie,zoom.exe,explorer.exe,zoom.exe --background-task-mode,8.8.8.8,443,zoom-client
2026-04-06 02:16:00,corp-ws-03,ethan,teams.exe,explorer.exe,teams.exe --background-task-mode,45.33.32.156,443,teams-client
2026-04-06 02:17:00,fin-ws-01,diana,code.exe,explorer.exe,"code.exe ""C:\Users\diana\Documents\project""",172.16.10.8,445,none
2026-04-06 02:18:00,corp-ws-01,bob,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,firefox
2026-04-06 02:19:00,fin-ws-01,bob,teams.exe,explorer.exe,teams.exe --background-task-mode,142.250.183.14,443,teams-client
2026-04-06 02:20:00,ops-ws-01,irfan,onenote.exe,explorer.exe,onenote.exe /background,10.0.0.5,0,none
2026-04-06 02:21:00,eng-ws-01,farah,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,firefox
2026-04-06 02:22:00,ops-ws-01,julia,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\julia\Documents\notes.txt""",10.2.10.15,0,none
2026-04-06 02:23:00,fin-ws-01,diana,onenote.exe,explorer.exe,onenote.exe /background,10.1.5.12,0,none
2026-04-06 02:24:00,corp-ws-04,bob,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,chrome
2026-04-06 02:25:00,corp-ws-01,diana,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-06 02:26:00,eng-ws-01,farah,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,msedge
2026-04-06 02:27:00,sales-lt-01,helen,outlook.exe,explorer.exe,"outlook.exe /recycle ""helen@company.com""",23.45.67.89,443,outlook
2026-04-06 02:28:00,corp-ws-03,bob,excel.exe,explorer.exe,excel.exe /background,10.0.1.15,0,none
2026-04-06 02:29:00,sales-lt-01,julia,slack.exe,explorer.exe,slack.exe --background-task-mode,52.95.110.1,443,slack-client
2026-04-06 02:30:00,ops-ws-02,bob,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\bob\Documents\notes.txt""",10.0.0.10,0,none
2026-04-06 02:31:00,corp-ws-02,liam,excel.exe,explorer.exe,excel.exe /background,10.2.10.15,0,none
2026-04-06 02:32:00,ops-ws-02,farah,slack.exe,explorer.exe,slack.exe --background-task-mode,23.45.67.89,443,slack-client
2026-04-06 02:33:00,eng-ws-01,irfan,excel.exe,explorer.exe,excel.exe /background,10.0.0.5,0,none
2026-04-06 02:34:00,corp-ws-01,julia,winword.exe,explorer.exe,winword.exe /background,172.16.10.8,0,none
2026-04-06 02:35:00,corp-ws-03,alice,slack.exe,explorer.exe,slack.exe --background-task-mode,8.8.8.8,443,slack-client
2026-04-06 02:36:00,corp-ws-01,alice,teams.exe,explorer.exe,teams.exe --background-task-mode,52.95.110.1,443,teams-client
2026-04-06 02:37:00,fin-ws-01,liam,winword.exe,explorer.exe,winword.exe /background,192.168.10.9,0,none
2026-04-06 02:38:00,corp-ws-04,liam,slack.exe,explorer.exe,slack.exe --background-task-mode,52.95.110.1,443,slack-client
2026-04-06 02:39:00,hr-ws-01,karen,slack.exe,explorer.exe,slack.exe --background-task-mode,45.33.32.156,443,slack-client
2026-04-06 02:40:00,hr-ws-01,irfan,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,firefox
2026-04-06 02:41:00,ops-ws-02,alice,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-06 02:42:00,ops-ws-02,ethan,winword.exe,explorer.exe,winword.exe /background,10.1.5.12,0,none
2026-04-06 02:43:00,corp-ws-01,charlie,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,msedge
2026-04-06 02:44:00,eng-ws-01,diana,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,chrome
2026-04-06 02:45:00,corp-ws-04,farah,teams.exe,explorer.exe,teams.exe --background-task-mode,104.18.20.12,443,teams-client
2026-04-06 02:46:00,fin-ws-02,diana,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,chrome
2026-04-06 02:47:00,fin-ws-01,karen,onenote.exe,explorer.exe,onenote.exe /background,192.168.1.12,0,none
2026-04-06 02:48:00,sales-lt-01,karen,outlook.exe,explorer.exe,"outlook.exe /recycle ""karen@company.com""",45.33.32.156,443,outlook
2026-04-06 02:49:00,corp-ws-02,charlie,code.exe,explorer.exe,"code.exe ""C:\Users\charlie\Documents\project""",172.16.4.25,445,none
2026-04-06 02:50:00,ops-ws-01,irfan,outlook.exe,explorer.exe,"outlook.exe /recycle ""irfan@company.com""",45.33.32.156,443,outlook
2026-04-06 02:51:00,eng-ws-02,ethan,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,firefox
2026-04-06 02:51:00,fin-ws-01,george,notepad.exe,explorer.exe,notepad.exe,45.33.32.156,4444,winhttp
2026-04-06 02:52:00,eng-ws-01,helen,code.exe,explorer.exe,"code.exe ""C:\Users\helen\Documents\project""",192.168.1.12,445,none
2026-04-06 02:52:00,fin-ws-01,george,notepad.exe,explorer.exe,notepad.exe,104.18.20.12,443,python-requests
2026-04-06 02:53:00,ops-ws-02,irfan,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\irfan\Documents\notes.txt""",10.0.1.15,0,none
2026-04-06 02:54:00,ops-ws-02,alice,onenote.exe,explorer.exe,onenote.exe /background,10.1.5.12,0,none
2026-04-06 02:55:00,eng-ws-01,karen,slack.exe,explorer.exe,slack.exe --background-task-mode,23.45.67.89,443,slack-client
2026-04-06 02:56:00,fin-ws-02,charlie,excel.exe,explorer.exe,excel.exe /background,10.0.1.15,0,none
2026-04-06 02:57:00,ops-ws-02,ethan,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,msedge
2026-04-06 02:58:00,hr-ws-01,charlie,code.exe,explorer.exe,"code.exe ""C:\Users\charlie\Documents\project""",10.0.0.10,445,none
2026-04-06 02:59:00,sales-lt-01,liam,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,msedge
2026-04-06 03:00:00,sales-lt-01,karen,code.exe,explorer.exe,"code.exe ""C:\Users\karen\Documents\project""",10.0.0.5,445,none
2026-04-06 03:01:00,fin-ws-01,irfan,excel.exe,explorer.exe,excel.exe /background,10.0.0.5,0,none
2026-04-06 03:02:00,hr-ws-01,farah,slack.exe,explorer.exe,slack.exe --background-task-mode,142.250.183.14,443,slack-client
2026-04-06 03:03:00,ops-ws-01,alice,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,firefox
2026-04-06 03:04:00,corp-ws-02,julia,zoom.exe,explorer.exe,zoom.exe --background-task-mode,1.1.1.1,443,zoom-client
2026-04-06 03:05:00,corp-ws-03,karen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,firefox
2026-04-06 03:06:00,ops-ws-02,bob,slack.exe,explorer.exe,slack.exe --background-task-mode,151.101.1.69,443,slack-client
2026-04-06 03:07:00,corp-ws-04,karen,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\karen\Documents\notes.txt""",10.0.0.10,0,none
2026-04-06 03:08:00,corp-ws-04,charlie,winword.exe,explorer.exe,winword.exe /background,192.168.10.9,0,none
2026-04-06 03:09:00,hr-ws-01,bob,slack.exe,explorer.exe,slack.exe --background-task-mode,52.95.110.1,443,slack-client
2026-04-06 03:10:00,ops-ws-01,george,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\george\Documents\notes.txt""",10.0.1.15,0,none
2026-04-06 03:11:00,corp-ws-03,julia,onenote.exe,explorer.exe,onenote.exe /background,10.0.1.15,0,none
2026-04-06 03:12:00,ops-ws-02,diana,slack.exe,explorer.exe,slack.exe --background-task-mode,45.33.32.156,443,slack-client
2026-04-06 03:13:00,corp-ws-03,diana,zoom.exe,explorer.exe,zoom.exe --background-task-mode,23.45.67.89,443,zoom-client
2026-04-06 03:14:00,corp-ws-04,irfan,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,msedge
2026-04-06 03:15:00,hr-ws-01,liam,code.exe,explorer.exe,"code.exe ""C:\Users\liam\Documents\project""",172.16.4.25,445,none
2026-04-06 03:16:00,fin-ws-01,helen,teams.exe,explorer.exe,teams.exe --background-task-mode,23.45.67.89,443,teams-client
2026-04-06 03:17:00,fin-ws-01,julia,zoom.exe,explorer.exe,zoom.exe --background-task-mode,8.8.8.8,443,zoom-client
2026-04-06 03:18:00,ops-ws-02,george,code.exe,explorer.exe,"code.exe ""C:\Users\george\Documents\project""",10.0.2.20,445,none
2026-04-06 03:19:00,corp-ws-04,irfan,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,msedge
2026-04-06 03:20:00,corp-ws-01,alice,outlook.exe,explorer.exe,"outlook.exe /recycle ""alice@company.com""",8.8.8.8,443,outlook
2026-04-06 03:21:00,ops-ws-01,liam,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\liam\Documents\notes.txt""",10.0.0.10,0,none
2026-04-06 03:22:00,corp-ws-03,diana,onenote.exe,explorer.exe,onenote.exe /background,10.1.5.12,0,none
2026-04-06 03:23:00,fin-ws-02,irfan,teams.exe,explorer.exe,teams.exe --background-task-mode,8.8.8.8,443,teams-client
2026-04-06 03:24:00,sales-lt-01,alice,outlook.exe,explorer.exe,"outlook.exe /recycle ""alice@company.com""",142.250.183.14,443,outlook
2026-04-06 03:25:00,sales-lt-01,alice,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,chrome
2026-04-06 03:26:00,ops-ws-02,diana,outlook.exe,explorer.exe,"outlook.exe /recycle ""diana@company.com""",1.1.1.1,443,outlook
2026-04-06 03:27:00,sales-lt-01,bob,teams.exe,explorer.exe,teams.exe --background-task-mode,23.45.67.89,443,teams-client
2026-04-06 03:28:00,eng-ws-02,farah,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\farah\Documents\notes.txt""",10.0.0.10,0,none
2026-04-06 03:29:00,fin-ws-02,alice,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,firefox
2026-04-06 03:30:00,sales-lt-01,farah,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,chrome
2026-04-06 03:31:00,eng-ws-02,bob,onenote.exe,explorer.exe,onenote.exe /background,10.0.1.15,0,none
2026-04-06 03:32:00,corp-ws-01,george,teams.exe,explorer.exe,teams.exe --background-task-mode,8.8.8.8,443,teams-client
2026-04-06 03:33:00,corp-ws-01,julia,winword.exe,explorer.exe,winword.exe /background,10.0.1.15,0,none
2026-04-06 03:34:00,corp-ws-03,helen,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,chrome
2026-04-06 03:35:00,eng-ws-02,diana,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-06 03:36:00,hr-ws-01,liam,teams.exe,explorer.exe,teams.exe --background-task-mode,142.250.183.14,443,teams-client
2026-04-06 03:37:00,sales-lt-01,charlie,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,msedge
2026-04-06 03:38:00,fin-ws-01,julia,teams.exe,explorer.exe,teams.exe --background-task-mode,104.18.20.12,443,teams-client
2026-04-06 03:39:00,sales-lt-01,farah,onenote.exe,explorer.exe,onenote.exe /background,192.168.1.12,0,none
2026-04-06 03:40:00,eng-ws-02,liam,onenote.exe,explorer.exe,onenote.exe /background,10.0.0.5,0,none
2026-04-06 03:41:00,corp-ws-01,helen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,firefox
2026-04-06 03:42:00,corp-ws-03,farah,onenote.exe,explorer.exe,onenote.exe /background,192.168.1.12,0,none
2026-04-06 03:42:00,fin-ws-01,george,notepad.exe,explorer.exe,notepad.exe,45.33.32.156,4444,winhttp
2026-04-06 03:43:00,fin-ws-02,liam,slack.exe,explorer.exe,slack.exe --background-task-mode,104.18.20.12,443,slack-client
2026-04-06 03:43:00,fin-ws-01,george,notepad.exe,explorer.exe,notepad.exe,104.18.20.12,443,python-requests
2026-04-06 03:44:00,corp-ws-03,karen,winword.exe,explorer.exe,winword.exe /background,192.168.10.9,0,none
2026-04-06 03:45:00,ops-ws-01,charlie,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-06 03:46:00,corp-ws-01,diana,outlook.exe,explorer.exe,"outlook.exe /recycle ""diana@company.com""",104.18.20.12,443,outlook
2026-04-06 03:47:00,ops-ws-01,farah,winword.exe,explorer.exe,winword.exe /background,172.16.4.25,0,none
2026-04-06 03:48:00,fin-ws-01,george,winword.exe,explorer.exe,winword.exe /background,172.16.10.8,0,none
2026-04-06 03:49:00,fin-ws-01,karen,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-06 03:50:00,corp-ws-03,irfan,winword.exe,explorer.exe,winword.exe /background,172.16.4.25,0,none
2026-04-06 03:51:00,corp-ws-01,julia,teams.exe,explorer.exe,teams.exe --background-task-mode,104.18.20.12,443,teams-client
2026-04-06 03:52:00,hr-ws-01,bob,outlook.exe,explorer.exe,"outlook.exe /recycle ""bob@company.com""",104.18.20.12,443,outlook
2026-04-06 03:53:00,fin-ws-01,george,teams.exe,explorer.exe,teams.exe --background-task-mode,8.8.8.8,443,teams-client
2026-04-06 03:54:00,fin-ws-01,farah,excel.exe,explorer.exe,excel.exe /background,10.0.2.20,0,none
2026-04-06 03:55:00,ops-ws-01,charlie,onenote.exe,explorer.exe,onenote.exe /background,10.2.10.15,0,none
2026-04-06 03:56:00,corp-ws-03,ethan,winword.exe,explorer.exe,winword.exe /background,192.168.1.12,0,none
2026-04-06 03:57:00,corp-ws-01,ethan,excel.exe,explorer.exe,excel.exe /background,192.168.1.12,0,none
2026-04-06 03:58:00,corp-ws-01,charlie,slack.exe,explorer.exe,slack.exe --background-task-mode,185.199.108.153,443,slack-client
2026-04-06 03:59:00,eng-ws-01,karen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,firefox
2026-04-06 04:00:00,eng-ws-02,helen,zoom.exe,explorer.exe,zoom.exe --background-task-mode,104.18.20.12,443,zoom-client
2026-04-06 04:01:00,corp-ws-04,karen,slack.exe,explorer.exe,slack.exe --background-task-mode,151.101.1.69,443,slack-client
2026-04-06 04:02:00,fin-ws-02,bob,onenote.exe,explorer.exe,onenote.exe /background,172.16.4.25,0,none
2026-04-06 04:03:00,fin-ws-01,ethan,teams.exe,explorer.exe,teams.exe --background-task-mode,104.18.20.12,443,teams-client
2026-04-06 04:04:00,hr-ws-01,alice,winword.exe,explorer.exe,winword.exe /background,10.2.10.15,0,none
2026-04-06 04:05:00,corp-ws-02,julia,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,firefox
2026-04-06 04:06:00,eng-ws-01,ethan,excel.exe,explorer.exe,excel.exe /background,10.0.2.20,0,none
2026-04-06 04:07:00,sales-lt-01,helen,teams.exe,explorer.exe,teams.exe --background-task-mode,52.95.110.1,443,teams-client
2026-04-06 04:08:00,eng-ws-02,julia,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,msedge
2026-04-06 04:09:00,sales-lt-01,irfan,teams.exe,explorer.exe,teams.exe --background-task-mode,151.101.1.69,443,teams-client
2026-04-06 04:10:00,eng-ws-02,karen,onenote.exe,explorer.exe,onenote.exe /background,10.0.2.20,0,none
2026-04-06 04:11:00,corp-ws-02,diana,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,chrome
2026-04-06 04:12:00,fin-ws-01,alice,code.exe,explorer.exe,"code.exe ""C:\Users\alice\Documents\project""",192.168.1.12,445,none
2026-04-06 04:13:00,ops-ws-02,liam,teams.exe,explorer.exe,teams.exe --background-task-mode,8.8.8.8,443,teams-client
2026-04-06 04:14:00,eng-ws-02,karen,outlook.exe,explorer.exe,"outlook.exe /recycle ""karen@company.com""",1.1.1.1,443,outlook
2026-04-06 04:15:00,hr-ws-01,alice,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-06 04:16:00,ops-ws-02,ethan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,chrome
2026-04-06 04:17:00,eng-ws-01,charlie,excel.exe,explorer.exe,excel.exe /background,10.0.0.5,0,none
2026-04-06 04:18:00,corp-ws-03,ethan,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\ethan\Documents\notes.txt""",192.168.10.9,0,none
2026-04-06 04:19:00,corp-ws-03,ethan,code.exe,explorer.exe,"code.exe ""C:\Users\ethan\Documents\project""",10.0.0.10,445,none
2026-04-06 04:20:00,corp-ws-02,ethan,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\ethan\Documents\notes.txt""",172.16.4.25,0,none
2026-04-06 04:21:00,sales-lt-01,george,winword.exe,explorer.exe,winword.exe /background,10.0.1.15,0,none
2026-04-06 04:22:00,eng-ws-01,diana,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,msedge
2026-04-06 04:23:00,corp-ws-01,farah,outlook.exe,explorer.exe,"outlook.exe /recycle ""farah@company.com""",185.199.108.153,443,outlook
2026-04-06 04:24:00,fin-ws-01,farah,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,msedge
2026-04-06 04:25:00,eng-ws-02,ethan,excel.exe,explorer.exe,excel.exe /background,10.0.0.10,0,none
2026-04-06 04:26:00,sales-lt-01,karen,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-06 04:27:00,eng-ws-01,irfan,slack.exe,explorer.exe,slack.exe --background-task-mode,142.250.183.14,443,slack-client
2026-04-06 04:28:00,fin-ws-02,helen,outlook.exe,explorer.exe,"outlook.exe /recycle ""helen@company.com""",142.250.183.14,443,outlook
2026-04-06 04:29:00,fin-ws-02,julia,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,firefox
2026-04-06 04:30:00,corp-ws-04,liam,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,msedge
2026-04-06 04:31:00,corp-ws-04,diana,slack.exe,explorer.exe,slack.exe --background-task-mode,52.95.110.1,443,slack-client
2026-04-06 04:32:00,corp-ws-04,helen,teams.exe,explorer.exe,teams.exe --background-task-mode,151.101.1.69,443,teams-client
2026-04-06 04:33:00,corp-ws-01,ethan,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\ethan\Documents\notes.txt""",10.1.5.12,0,none
2026-04-06 04:34:00,corp-ws-04,ethan,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,firefox
2026-04-06 04:35:00,corp-ws-03,ethan,outlook.exe,explorer.exe,"outlook.exe /recycle ""ethan@company.com""",8.8.8.8,443,outlook
2026-04-06 04:36:00,corp-ws-03,karen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,firefox
2026-04-06 04:37:00,hr-ws-01,george,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,chrome
2026-04-06 04:38:00,ops-ws-02,liam,code.exe,explorer.exe,"code.exe ""C:\Users\liam\Documents\project""",10.0.0.10,445,none
2026-04-06 04:39:00,fin-ws-01,karen,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-06 04:40:00,ops-ws-01,farah,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-06 04:41:00,hr-ws-01,george,teams.exe,explorer.exe,teams.exe --background-task-mode,185.199.108.153,443,teams-client
2026-04-06 04:42:00,sales-lt-01,farah,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\farah\Documents\notes.txt""",10.0.0.10,0,none
2026-04-06 04:43:00,ops-ws-01,ethan,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,msedge
2026-04-06 04:44:00,sales-lt-01,alice,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\alice\Documents\notes.txt""",10.0.1.15,0,none
2026-04-06 04:45:00,sales-lt-01,ethan,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\ethan\Documents\notes.txt""",10.0.0.5,0,none
2026-04-06 04:46:00,hr-ws-01,irfan,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,firefox
2026-04-06 04:47:00,corp-ws-03,alice,zoom.exe,explorer.exe,zoom.exe --background-task-mode,1.1.1.1,443,zoom-client
2026-04-06 04:48:00,eng-ws-01,julia,slack.exe,explorer.exe,slack.exe --background-task-mode,151.101.1.69,443,slack-client
2026-04-06 04:49:00,sales-lt-01,farah,zoom.exe,explorer.exe,zoom.exe --background-task-mode,142.250.183.14,443,zoom-client
2026-04-06 04:50:00,hr-ws-01,farah,excel.exe,explorer.exe,excel.exe /background,10.0.0.5,0,none
2026-04-06 04:51:00,corp-ws-04,liam,teams.exe,explorer.exe,teams.exe --background-task-mode,151.101.1.69,443,teams-client
2026-04-06 04:52:00,corp-ws-02,julia,code.exe,explorer.exe,"code.exe ""C:\Users\julia\Documents\project""",10.0.1.15,445,none
2026-04-06 04:53:00,fin-ws-02,julia,code.exe,explorer.exe,"code.exe ""C:\Users\julia\Documents\project""",192.168.1.12,445,none
2026-04-06 04:54:00,fin-ws-01,helen,zoom.exe,explorer.exe,zoom.exe --background-task-mode,151.101.1.69,443,zoom-client
2026-04-06 04:55:00,eng-ws-02,ethan,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\ethan\Documents\notes.txt""",10.2.10.15,0,none
2026-04-06 04:56:00,corp-ws-02,helen,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-06 04:57:00,sales-lt-01,liam,outlook.exe,explorer.exe,"outlook.exe /recycle ""liam@company.com""",45.33.32.156,443,outlook
2026-04-06 04:58:00,ops-ws-02,bob,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,firefox
